統一編號: ,公司名稱: ,公司地址: ,資本額總額: ,核准設立日期: ,最後核准變更日期: ,公司狀態: ,代表人/創辦人/員工: ,industry0,industry1,,登記種類: ,登記機關名稱: ,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
12640993,佑義工程有限公司,基隆市中正區正義路一○○巷四之一號二樓,3000000,2000-10-24,2016-06-28,核准設立,,是,設立日期: ,,,經濟部中部辦公室,陳一任,登記種類: ,公司登記,營業人名稱: ,佑義工程有限公司,統一編號: ,12640993,營業地址: ,基隆市中正區義重里正義路１００巷４之１號２樓,使用統一發票: 
12924936,川富室內裝修設計工程有限公司,基隆市中正區新豐里新豐街410號8樓,2000000,2001-11-09,2018-04-16,核准設立,,是,設立日期: ,鋁材軋延、伸線、擠型業,,經濟部中部辦公室,徐登緯,登記種類: ,公司登記,營業人名稱: ,川富室內裝修設計工程有限公司,統一編號: ,12924936,營業地址: ,基隆市中正區新豐里新豐街４１０號８樓,使用統一發票: 
12991266,京融國際有限公司,基隆市中正區入船里中正路164-12號2樓,1000000,2001-12-12,2019-01-14,核准設立,,是,設立日期: ,管理顧問業,,經濟部中部辦公室,許智傑,登記種類: ,公司登記,營業人名稱: ,京融國際有限公司,統一編號: ,12991266,營業地址: ,基隆市中正區入船里中正路１６４―１２號２樓,使用統一發票: 
14433577,天取冷凍冷氣工程行,基隆市中正區信義里正義路六六號一樓,600000,2002-03-04,2002-03-04,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,顏逸材,營業人名稱: ,,,,,,,,
14433979,食風商行,基隆市中正區砂灣里正榮街一一二巷一號一樓,100000,2002-05-02,2012-10-26,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,林奕均,統一編號: ,,,,,,,,
14447312,詠榮工程行,基隆市中正區八斗里八斗街九六巷二八號一樓,200000,2002-12-03,2002-12-03,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,徐姚榮,統一編號: ,,,,,,,,
16919271,陽金資訊股份有限公司,基隆市中正區正義里義二路141號2樓,10000000,1999-05-18,2016-05-11,,,統一編號: ,16919271,,,經濟部中部辦公室,核准設立,代表人/創辦人/員工: ,曾華彥,登記種類: ,公司登記,營業人名稱: ,陽金資訊股份有限公司,資本額(元): ,,
18298257,信緯不銹鋼捲門材料行,基隆市中正區港通里信七路二０號一樓,2800000,2001-03-23,2011-05-24,核准設立 - 合夥,,統一編號: ,18298257,,,基隆市政府,許家豪,登記種類: ,商業登記,營業人名稱: ,信緯不銹鋼捲門材料行,使用統一發票: ,,,,
18298355,日祥科技工程行,基隆市中正區中船路54號1樓,4100000,2001-02-02,2014-10-01,核准設立 - 獨資 (核准文號: 1030002163),,是,設立日期: ,配管工程業,,基隆市政府,何沛紳,登記種類: ,商業登記,營業人名稱: ,日祥科技工程行,統一編號: ,18298355,營業地址: ,基隆市中正區正船里中船路５４號１樓,使用統一發票: 
18299039,歐風商店,基隆市中正區正船里中船路二九號一樓,50000,2001-06-07,2014-10-22,核准設立 - 獨資 (核准文號: 1030002385),,使用統一發票: ,否,,,基隆市政府,蔡明理,登記種類: ,商業登記,營業人名稱: ,歐風商店,統一編號: ,18299039,營業地址: ,基隆市中正區正船里中船路２９號１樓, 文教、樂器、育樂用品零售業 
18299050,食全食美小吃店,基隆市中正區正義里義二路一五一號一樓,100000,2001-07-19,2016-01-15,核准設立 - 獨資 (核准文號: 1050000100),,登記種類: ,商業登記,,,基隆市政府,廖淑玲,營業人名稱: ,,,,,,,,
18305623,國宏工程行,基隆市中正區正義里義二路一四三號三樓（限作辦公室使用）,230000,2001-08-30,2001-08-30,核准設立 - 獨資,,是,設立日期: ,,,基隆市政府,簡進昶,登記種類: ,商業登記,營業人名稱: ,國宏工程行,統一編號: ,18305623,營業地址: ,基隆市中正區正義里義二路１４３號３樓,使用統一發票: 
21503648,合毅車業行,基隆市中正區正義里義二路一五七號一樓,50000,2005-03-09,2005-03-09,核准設立 - 獨資,,統一編號: ,21503648,,,基隆市政府,胡志宏,登記種類: ,商業登記,營業人名稱: ,合毅車業行,營業地址: ,,,,
22298645,良星五金有限公司,基隆市中正區信六路40號,1000000,1986-11-13,2017-10-05,,,基隆市中正區港通里信六路４０號辦公廳,使用統一發票: ,五金零售業,,經濟部中部辦公室,核准設立,代表人/創辦人/員工: ,謝仁騰,登記種類: ,公司登記,營業人名稱: ,良星五金有限公司,統一編號: ,22298645,營業地址: 
23715915,工學企業股份有限公司,基隆市中正區義二路175號7樓,36000000,1990-05-09,2017-07-12,,,公司狀態: ,核准設立,,,,經濟部中部辦公室,登記種類: ,,,,,,,,
23999119,昭丞企業有限公司,基隆市中正區新豐街476之1號16樓,2600000,1991-01-17,2017-07-28,核准設立,,是,設立日期: ,,,經濟部中部辦公室,楊遠輝,登記種類: ,公司登記,營業人名稱: ,昭丞企業有限公司,統一編號: ,23999119,營業地址: ,基隆市中正區新豐里新豐街４７６―１號１６樓,使用統一發票: 
24290459,米奇米娜國際有限公司,基隆市中正區正義路100巷48號,1000000,2009-01-08,2016-08-31,核准設立,,是,設立日期: ,,,經濟部中部辦公室,鄭錫盈,登記種類: ,公司登記,營業人名稱: ,米奇米娜國際有限公司,統一編號: ,24290459,營業地址: ,基隆市中正區義重里正義路１００巷４８號,使用統一發票: 
24378428,佑來工程有限公司,基隆市中正區義重里正義路80巷2號5樓,3000000,2009-03-30,2016-08-04,核准設立,,是,設立日期: ,表面處理業,,經濟部中部辦公室,林忠慶,登記種類: ,公司登記,營業人名稱: ,佑來工程有限公司,統一編號: ,24378428,營業地址: ,基隆市中正區義重里正義路８０巷２號５樓,使用統一發票: 
24865378,邑海文創有限公司,基隆市中正區中正路400-3號3樓,1000000,2015-01-26,2016-04-08,解散 (核准解散日期: 2020-02-20),,是,設立日期: ,,,經濟部中部辦公室,甘逸民,登記種類: ,公司登記,營業人名稱: ,邑海文創有限公司,統一編號: ,24865378,營業地址: ,基隆市中正區正砂里中正路４００―３號３樓,使用統一發票: 
24883220,鼎詎企業有限公司,基隆市中正區祥豐街731號,1000000,2015-03-31,2019-07-24,核准設立,,是,設立日期: ,儀器、儀表安裝工程業,,經濟部中部辦公室,郭淑娟,登記種類: ,公司登記,營業人名稱: ,鼎詎企業有限公司,統一編號: ,24883220,營業地址: ,基隆市中正區海濱里祥豐街７３１號,使用統一發票: 
25533550,四海派報社,基隆市中正區中船路36巷12弄31號1樓,240000,2009-04-02,2011-08-12,核准設立 - 獨資,,使用統一發票: ,否,廣告傳單分送業,,基隆市政府,陳正奇,登記種類: ,商業登記,營業人名稱: ,四海派報社,統一編號: ,25533550,營業地址: ,基隆市中正區中船里中船路３６巷１２弄３１號,I401020
26137558,昀珍企業社,基隆市中正區信義里正義路58號(2樓),200000,2010-05-26,2010-09-02,核准設立 - 獨資,,是,設立日期: ,,,基隆市政府,魏昀祺,登記種類: ,商業登記,營業人名稱: ,昀珍企業社,統一編號: ,26137558,營業地址: ,基隆市中正區信義里正義路５８號２樓,使用統一發票: 
26139084,宇盛土木包工業,基隆市中正區新豐街452之3號5樓,800000,2010-08-18,2016-07-27,核准設立 - 獨資 (核准文號: 1050001541),,是,設立日期: ,土木包工業,,基隆市政府,簡文杰,登記種類: ,商業登記,營業人名稱: ,宇盛土木包工業,統一編號: ,26139084,營業地址: ,基隆市中正區新豐里新豐街４５２―３號５樓,使用統一發票: 
26172055,陽光早餐吧,基隆市中正區中船路72號1樓,100000,2010-01-22,2014-09-01,核准設立 - 獨資 (核准文號: 1030001890),,登記種類: ,商業登記,,,基隆市政府,陳志憲,營業人名稱: ,,,,,,,,
26561553,大榮起重工程行,基隆市中正區正榮街110巷23號1樓,2000000,2011-06-09,2011-06-09,核准設立 - 獨資,,是,設立日期: ,,,基隆市政府,吳志鴻,登記種類: ,商業登記,營業人名稱: ,大榮起重工程行,統一編號: ,26561553,營業地址: ,基隆市中正區砂灣里正榮街１１０巷２３號１樓,使用統一發票: 
26798240,方鄰美食屋,基隆市中正區中船路7巷46號1樓,5000,2011-08-16,2011-12-01,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,劉玉玲,營業人名稱: ,,,,,,,,
27906099,彩躍有限公司,基隆市中正區港通里中正路18號7樓之1,2000000,2005-09-30,2017-05-19,核准設立,,是,設立日期: ,電腦及事務性機器設備批發業,,經濟部中部辦公室,詹秀美,登記種類: ,公司登記,營業人名稱: ,彩躍有限公司,統一編號: ,27906099,營業地址: ,基隆市中正區港通里中正路１８號７樓之１,使用統一發票: 
28011099,合進興有限公司,基隆市中正區正義路100巷131號1樓,1000000,2006-03-30,2019-10-09,核准設立,,登記種類: ,公司登記,,,經濟部中部辦公室,褚昭陽,使用統一發票: ,,,,,,,,
28582956,盛源工業有限公司,基隆市中正區祥豐街148號1樓,3000000,2007-02-15,2010-01-22,核准設立,,是,設立日期: ,五金批發業,,經濟部中部辦公室,劉宗平,登記種類: ,公司登記,營業人名稱: ,盛源工業有限公司,統一編號: ,28582956,營業地址: ,基隆市中正區建國里祥豐街１４８號１樓,使用統一發票: 
28744328,極品電子有限公司,基隆市中正區正義路100巷127號,500000,2007-06-27,2016-07-27,核准設立,,是,設立日期: ,,,經濟部中部辦公室,游韻婷,登記種類: ,公司登記,營業人名稱: ,極品電子有限公司,統一編號: ,28744328,營業地址: ,基隆市中正區義重里正義路１００巷１２７號,使用統一發票: 
29126491,乾泰豐營造有限公司,基隆市中正區中船路54號1樓,10000000,2008-07-08,2016-12-29,核准設立,,是,設立日期: ,農作物栽培業,,經濟部中部辦公室,何沛紳,登記種類: ,公司登記,營業人名稱: ,乾泰豐營造有限公司,統一編號: ,29126491,營業地址: ,基隆市中正區正船里中船路５４號１樓,使用統一發票: 
30121749,錡昌行,基隆市中正區入船里中船路１３２號１樓,200000,2008-09-30,2008-09-30,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,莊友仁,統一編號: ,,,,,,,,
30254374,橙果工坊,基隆市中正區中船路38號1樓,240000,2009-08-11,2011-06-21,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,簡林傑,營業人名稱: ,,,,,,,,
30299029,一路時裝行,基隆市中正區武昌街1之3號2樓,60000,2009-10-20,2020-01-10,核准設立 - 獨資 (核准文號: 1090000084),,否,設立日期: ,,,桃園市政府,陳培基,登記種類: ,商業登記,營業人名稱: ,一路時裝行,統一編號: ,30299029,營業地址: ,基隆市中正區中濱里武昌街１―３號２樓,使用統一發票: 
31486302,禾企設計裝潢行,基隆市中正區正義里義二路１５２號１樓,200000,2007-03-21,2008-10-02,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,楊弘至,營業地址: ,,,,,,,,
31517804,靖心水電工程行,基隆市中正區正義路50號,200000,2012-07-02,2012-07-02,核准設立 - 獨資,,是,設立日期: ,電器承裝業,,基隆市政府,張亞妮,登記種類: ,商業登記,營業人名稱: ,靖心水電工程行,統一編號: ,31517804,營業地址: ,基隆市中正區信義里正義路５０號,使用統一發票: 
31967322,品緻冷飲站,基隆市中正區中船路88號1樓,100000,2016-02-17,2018-08-14,核准設立 - 合夥 (核准文號: 1070001692),,是,設立日期: ,飲料店業,,基隆市政府,陳彼邑,登記種類: ,商業登記,營業人名稱: ,品緻冷飲站,統一編號: ,31967322,營業地址: ,基隆市中正區正船里中船路８８號,使用統一發票: 
39959824,心鮮豆花專賣店,基隆市中正區中船路7巷19號,5000,2013-07-24,2019-09-16,核准設立 - 獨資 (核准文號: 1080001995),,營業人名稱: ,心鮮豆花專賣店,,,基隆市政府,江幸錦,登記種類: ,商業登記,統一編號: ,,,,,,
39961997,祐旺商行,基隆市中正區中船路88-1號,30000,2013-09-16,2017-07-14,核准設立 - 獨資 (核准文號: 1060001470),,登記種類: ,商業登記,,,基隆市政府,涂書銘,營業人名稱: ,,,,,,,,
39962601,錢多多彩券行,基隆市中正區中船路7巷51號1樓,10000,2013-09-30,2014-03-28,核准設立 - 獨資 (核准文號: 1030000669),,使用統一發票: ,否,,,基隆市政府,林進輝,登記種類: ,商業登記,營業人名稱: ,錢多多彩劵行,統一編號: ,39962601,營業地址: ,基隆市中正區正船里中船路７巷５１號１樓, 公益彩券經銷業 
39964544,丞宗企業行,基隆市中正區祥豐街148號1樓,240000,2013-12-05,2013-12-05,核准設立 - 獨資 (核准文號: 1020002458),,是,設立日期: ,五金批發業,,基隆市政府,劉宗平,登記種類: ,商業登記,營業人名稱: ,丞宗企業行,統一編號: ,39964544,營業地址: ,基隆市中正區建國里祥豐街１４８號,使用統一發票: 
40999802,福億企業社,基隆市中正區北寧路19巷11號2樓,3000000,2014-08-04,2014-08-04,核准設立 - 獨資 (核准文號: 1030001672),,營業地址: ,基隆市中正區海濱里北寧路１９巷１１號２樓,,,基隆市政府,許珠文,登記種類: ,商業登記,營業人名稱: ,福億企業社,統一編號: ,40999802,資本額(元): ,,
41000638,稷丞玻璃工程行,基隆市中正區觀海街182號2樓,240000,2014-09-11,2019-03-11,歇業 - 獨資 (核准文號: 1080000497),,否,設立日期: ,玻璃安裝工程業,,基隆市政府,林聖賢,登記種類: ,商業登記,營業人名稱: ,稷丞玻璃工程行,統一編號: ,41000638,營業地址: ,基隆市中正區砂子里觀海街１８２號２樓,使用統一發票: 
41357475,蓮手創藝術工坊,基隆市中正區正義路69號1樓,1000,2015-08-28,2015-08-28,核准設立 - 獨資 (核准文號: 1040001859),,營業人名稱: ,蓮手創藝術工坊,,,基隆市政府,吳美蓮,登記種類: ,商業登記,營業地址: ,,,,,,
41358312,中勳工程機電廠,基隆市中正區中正路134號2樓,5000000,2015-09-30,2018-01-25,核准設立 - 獨資 (核准文號: 1070000206),,是,設立日期: ,,,基隆市政府,謝淑麗,登記種類: ,商業登記,營業人名稱: ,中勳工程機電廠,統一編號: ,41358312,營業地址: ,基隆市中正區中船里中正路１３４號２樓,使用統一發票: 
41358761,佳葳行,基隆市中正區義二路39號,200000,2015-10-16,2015-10-16,核准設立 - 獨資 (核准文號: 1040002291),,登記種類: ,商業登記,,,基隆市政府,余三隆,營業人名稱: ,,,,,,,,
42157833,攏來洗洗衣店,基隆市中正區中船路7巷32號1樓,100000,2015-12-25,2015-12-25,核准設立 - 獨資 (核准文號: 1040002910),,登記種類: ,商業登記,,,基隆市政府,張曉茹,營業人名稱: ,,,,,,,,
42158002,菁菁檳榔店,基隆市中正區正豐街58號,5000,2015-12-29,2020-02-03,歇業 - 獨資 (核准文號: 1090000184),,統一編號: ,42158002,,,基隆市政府,徐建成,登記種類: ,商業登記,營業人名稱: ,菁菁檳榔店,設立日期: ,,,,
42158988,瀚祥企業社,基隆市中正區新豐街303巷19弄2號2樓,200000,2016-02-26,2016-02-26,核准設立 - 獨資 (核准文號: 1050000341),,是,設立日期: ,配管工程業,,基隆市政府,魏存祥,登記種類: ,商業登記,營業人名稱: ,瀚祥企業社,統一編號: ,42158988,營業地址: ,基隆市中正區新富里新豐街３０３巷１９弄２號２樓,使用統一發票: 
42161528,易坤工程行,基隆市中正區新豐街303巷10弄18號1樓,1000000,2016-06-15,2016-06-15,核准設立 - 獨資 (核准文號: 1050001207),,是,設立日期: ,五金零售業,,基隆市政府,吳玉美,登記種類: ,商業登記,營業人名稱: ,易坤工程行,統一編號: ,42161528,營業地址: ,基隆市中正區新富里新豐街３０３巷１０弄１８號１樓,使用統一發票: 
42162028,芙蓉聚港式燒臘店,基隆市中正區中船路42號1樓,100000,2016-07-11,2019-12-04,核准設立 - 獨資 (核准文號: 1080002569),,登記種類: ,商業登記,,,基隆市政府,劉仲永,營業人名稱: ,,,,,,,,
42230519,欣楓生活館,基隆市中正區新豐街333巷19號3樓,50000,2016-02-16,2018-08-03,核准設立 - 獨資 (核准文號: 1070001623),,否,設立日期: ,,,基隆市政府,蔡文隆,登記種類: ,商業登記,營業人名稱: ,欣楓生活館,統一編號: ,42230519,營業地址: ,基隆市中正區新豐里新豐街３３３巷１９號３樓,使用統一發票: 
